Agency,TRROUTE,Agency_TRROUTE,STATION_NAME,MODE_ID,Line,Route_ID,Stop_ID,TCNODE,WALK_ON,DRIVE_ON,MODE30_ON,MODE31_ON,MODE40_ON,MODE50_ON,MODE51_ON,MODE52_ON,MODE60_ON,MODE70_ON,MODE73_ON,MODE74_ON,MODE80_ON,MODE81_ON,MODE82_ON,Total_ON,WALK_OFF,DRIVE_OFF,MODE30_OFF,MODE31_OFF,MODE40_OFF,MODE50_OFF,MODE51_OFF,MODE52_OFF,MODE60_OFF,MODE70_OFF,MODE73_OFF,MODE74_OFF,MODE80_OFF,MODE81_OFF,MODE82_OFF,Total_OFF
DART      ,1         ,DART_1              ,                                                  ,51,50012000,7,116,73750,18.8288,1.86265e-009,0,0,0,0.0759551,1.00164,0,0,0,0,0,0,0,0,19.9064,13.9697,0,0,0,0,0,8.20599,0,0,0,0.032689,0,0,0,0,22.2083
DART      ,1         ,DART_1              ,                                                  ,51,50012000,7,117,73699,16.1128,0,0,0,0,0,0.0451005,0,0,0,0,0,0,0,0,16.1579,0.0759551,0,0,0,0,0,0.00942067,0,0,0,0,0,0,0,0,0.0853757
DART      ,1         ,DART_1              ,                                                  ,51,50012000,7,118,73825,2.02735,5.87199e-007,0,0,0,0,1.07879,0,0,0,0,0,25.1676,49.024,1.2336,78.5314,2.1973,0,0,0,0,0,1.74331,0,0,0,0,0,17.9425,0.966016,0.000231438,22.8494
DART      ,1         ,DART_1              ,                                                  ,51,50012000,7,119,73845,0.826348,8.33828e-007,0,0,0,0,0.677362,0,0,0,10.8275,0,0,1.79464,0.0866275,14.2125,0.527095,0,0,0,0,0,0.883155,0,0,0,0.000934038,0,4.16412,0,0.000254124,5.57556
DART      ,1         ,DART_1              ,                                                  ,51,50012000,7,120,73805,0.179961,-3.12866e-009,0,0,0,0,13.4767,0,0,0,0,0,0.465923,0,0,14.1226,3.02639,0,0,0,0,0,14.2745,0,0,0,0,0,29.6644,0.00410572,0.000268973,46.9697
DART      ,1         ,DART_1              ,                                                  ,51,50012000,7,121,54168,3.92366,-1.97469e-008,0,0,0,0,4.22969,0,0,0,0,0,0.0116218,0,0,8.16498,25.844,0,0,0,0,0,0.84635,0,0,0,0,0,0,0,0,26.6904
DART      ,1         ,DART_1              ,                                                  ,51,50012000,7,122,54110,2.79775,0,0,0,0,0,0.0726325,0,0,0,0.110926,0,0,0,0,2.9813,74.484,0,0,0,0,0,0.585386,0,0,0,0.0305508,0,0,0,0,75.0999
DART      ,1         ,DART_1              ,                                                  ,51,50012000,7,123,54100,1.0064,0,0,0,0,0,0.685742,0,0,0,0,0,0,0,0,1.69214,1.69952,0,0,0,0,0,2.27767,0,0,0,0,0,0.204926,0,0,4.18212
DART      ,1         ,DART_1              ,                                                  ,51,50012000,7,124,54055,1.12835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12835,2.14195,0,0,0,0,0,0.512308,0,0.772783,0,0,0,0.0757002,0,0,3.50274
DART      ,1         ,DART_1              ,                                                  ,51,50012000,7,125,54000,4.73413,0,0,0,0,0,0.384273,0,0,0,0.011498,0,0,0,0,5.1299,2.93098,0,0,0,0,0,0.346074,0,0,0,0.000245162,0,0,0,0,3.2773
DART      ,1         ,DART_1              ,                                                  ,51,50012000,7,126,53975,0.00111835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00111835,0.810206,0,0,0,0,0,0.00231402,0,0,0,0,0,0,0,0,0.81252
DART      ,1         ,DART_1              ,East Transfer Center                              ,51,50012000,7,127,53967,0.283086,0,0,0,0,0,0,0,0.124521,0,0.0507375,0,0,0,0,0.458344,8.90075,0,0,0,0,0,1.05546,0,0.125657,0,0.0116343,0,5.35035,0,0,15.4439
DART      ,1         ,DART_1              ,                                                  ,51,50012000,7,128,53975,1.86265e-009,0,0,0,0,0,0.158304,0,0,0,0,0,0,0,0,0.158304,-4.33135e-009,0,0,0,0,0,0.0993941,0,0,0,0,0,0,0,0,0.0993941
DART      ,1         ,DART_1              ,                                                  ,51,50012000,7,129,54042,0.535416,-6.16637e-010,0,0,0,0,25.3453,0,0.429557,0,0,0,0,0,0,26.3102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DART      ,1         ,DART_1              ,                                                  ,51,50012000,7,130,54054,1.52253,-4.46162e-007,0,0,0,0,23.0096,0,0.384326,0,10.4983,0,0,0,0.0071593,35.4218,0.0140928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0140928
DART      ,1         ,DART_1              ,                                                  ,51,50012000,7,131,54023,7.91905,0,0,0,0,0,1.46539,0,0,0,0,0,0,0,0,9.38443,0.170278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170278
DART      ,1         ,DART_1              ,                                                  ,51,50012000,7,132,53994,1.04834,4.56348e-008,0,0,0,0,13.6319,0,0,0,0,0,0.440918,0,0,15.1212,0.309077,0,0,0,0,0,0.00707138,0,0,0,0,0,0,0,0,0.316148
DART      ,1         ,DART_1              ,                                                  ,51,50012000,7,133,62632,3.26462,-4.71191e-008,0,0,0,0,30.8375,0,0,0,0,0,10.2023,0,0,44.3045,-1.14566e-006,0,0,0,0,0,0.442376,0,0,0,0,0,4.34299,0,0,4.78536
DART      ,1         ,DART_1              ,                                                  ,51,50012000,7,134,53721,6.91601,0,0,0,0,0.86004,0.877153,0,0.0896401,0,0,0,0,0,0,8.74284,30.8524,0,0,0,0,0.0329373,0.0275445,0,0,0,0,0,0,0,0,30.9129
DART      ,1         ,DART_1              ,                                                  ,51,50012000,7,135,53709,27.9176,7.45058e-009,0,0,0,1.93578,18.0574,0,0,0,0,0,0,0,0,47.9108,13.3926,0,0,0,0,0.947647,0,0,0,0,0,0,0,0,0,14.3402
DART      ,1         ,DART_1              ,                                                  ,51,50012000,7,136,53483,20.5117,0,0,0,0,0,0.0254754,0,0,0,0,0,0,0,0,20.5372,116.188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.188
DART      ,1         ,DART_1              ,                                                  ,51,50012000,7,137,53045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.7079,0,0,0,0,0,0.335729,0,0,0,0,0,0,0,0,30.0436
DART      ,1         ,DART_1              ,                                                  ,51,50012000,7,138,53046,87.8585,0,0,0,0,0,0,0,0,0,0,0,1.76889,0,0,89.6274,6.19164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.19164
DART      ,1         ,DART_1              ,                                                  ,51,50012000,7,139,53047,17.5731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5731,27.3577,0,0,0,0,0,0.053078,0,0,0,0,0,0,0,0,27.4108
DART      ,1         ,DART_1              ,Mockingbird Station                               ,51,50012000,7,140,53048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.36,0,0,0,0,5.04452,1.51439,4.90174,0,0,0,0,98.137,0,0,127.958
DART      ,1         ,DART_1              ,Mockingbird Station                               ,51,50011,8,141,53048,0.963671,4.15712,0,0,0,0.046513,0.939355,1.87802,0,0,0,0,40.8091,0,0,48.7938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DART      ,1         ,DART_1              ,                                                  ,51,50011,8,142,53000,0.224758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224758,11.2281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2281
DART      ,1         ,DART_1              ,                                                  ,51,50011,8,143,52963,29.6334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.6334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DART      ,1         ,DART_1              ,                                                  ,51,50011,8,144,52954,95.3382,0,0,0,0,25.8957,0,83.8337,0,0,0,0,0,0,0,205.068,0.157534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157534
DART      ,1         ,DART_1              ,                                                  ,51,50011,8,145,53041,46.5985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.5985,43.1512,0,0,0,0,0,0.00528405,0,0,0,0,0,0,0,0,43.1565
DART      ,1         ,DART_1              ,                                                  ,51,50011,8,146,53709,139.715,0,0,0,0,1.14196,0,0,0,0,0,0,0,0,0,140.857,13.4755,0,0,0,0,13.1393,0.670453,0,0,0,0,0,0,0,0,27.2853
DART      ,1         ,DART_1              ,                                                  ,51,50011,8,147,53721,64.8231,0,0,0,0,0.117994,0,0,0,0,0,0,0,0,0,64.9411,21.8992,0,0,0,0,2.21677,1.07199,0,0,0,0,0,0,0,0,25.188
DART      ,1         ,DART_1              ,East Transfer Center                              ,51,50011,8,148,53967,0.791575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.791575,55.022,0,0,0,0,0,22.9643,0,2.11506,0,0.263854,0,23.8564,0,0,104.222
DART      ,1         ,DART_1              ,                                                  ,51,50011,8,149,53975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.76948,0,0,0,0,0,6.17573,0,0,0,0,0,0,0,0,7.94521
DART      ,1         ,DART_1              ,                                                  ,51,50011,8,150,54042,1.27131,1.25729e-008,0,0,0,0,2.14196,0,0,0,0.397137,0,0,0,0,3.8104,6.99315,0,0,0,0,0,8.89182,0,0,0,0.164782,0,0.502188,0,0,16.5519
DART      ,1         ,DART_1              ,                                                  ,51,50011,8,151,54047,0.825017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.825017,0.343508,0,0,0,0,0,0.358997,0,0.0373249,0,0,0,0,0,0,0.739829
DART      ,1         ,DART_1              ,                                                  ,51,50011,8,152,54055,4.2239,0,0,0,0,0,0.0858771,0,0,0,0,0,0,0,0,4.30978,8.4998,0,0,0,0,0,5.59749,0,0,0,0,0,0,0,0,14.0973
DART      ,1         ,DART_1              ,                                                  ,51,50011,8,153,54063,0.606662,0,0,0,0,0,0,0,0.00226158,0,0,0,0,0,0,0.608924,38.343,0,0,0,0,0,2.07585,0,0.0645296,0,0.127145,0,0,0,0,40.6106
DART      ,1         ,DART_1              ,                                                  ,51,50011,8,154,54073,1.3091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3091,37.4915,0,0,0,0,0,0.0332966,0,0.0189682,0,0.00131096,0,0,0,0,37.5451
DART      ,1         ,DART_1              ,                                                  ,51,50011,8,155,54093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DART      ,1         ,DART_1              ,                                                  ,51,50011,8,156,54094,1.59831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59831,36.4009,0,0,0,0,0,0,0,0.0122199,0,0,0,3.29408,0,0,39.7072
DART      ,1         ,DART_1              ,                                                  ,51,50011,8,157,54103,0.608049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.608049,44.4682,0,0,0,0,0,0,0,0,0,0,0,0.0597474,0,0,44.5279
DART      ,1         ,DART_1              ,                                                  ,51,50011,8,158,54114,0.619209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.619209,35.3031,0,0,0,0,0,6.45939,0,0,0,0.00514967,0,0,0,0,41.7677
DART      ,1         ,DART_1              ,Rosa Parks Plaza                                  ,51,50011,8,159,54127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6833,0,0,0,0,0,19.514,0,0,0,0,0,29.7232,0,0,66.9206
DART      ,1         ,DART_1              ,                                                  ,51,50011,8,160,73784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.19265,0,0,0,0,0,23.6547,0,0,0,0.0244667,0,0,0.0742131,0,28.946
DART      ,1         ,DART_1              ,                                                  ,51,50011000,9,161,54063,0.564195,0,0,0,0,0,0.0841908,0,0.00226158,0,0,0,0,0,0,0.650647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DART      ,1         ,DART_1              ,                                                  ,51,50011000,9,162,54073,1.3038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3038,0.00226254,0,0,0,0,0,0.0248846,0,0.0189682,0,0.00106142,0,0,0,0,0.0471767
DART      ,1         ,DART_1              ,                                                  ,51,50011000,9,163,54093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DART      ,1         ,DART_1              ,                                                  ,51,50011000,9,164,54094,1.64856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64856,8.27817e-006,0,0,0,0,0,0,0,0.0122199,0,0,0,1.08614,0,0,1.09836
DART      ,1         ,DART_1              ,                                                  ,51,50011000,9,165,54103,0.802809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.802809,1.43884e-006,0,0,0,0,0,0,0,0,0,0,0,0.0593368,0,0,0.0593382
DART      ,1         ,DART_1              ,                                                  ,51,50011000,9,166,54114,0.612997,0,0,0,0,0,0.142124,0,0,0,0,0,0,0,0,0.755121,1.54581e-005,0,0,0,0,0,0.854007,0,0,0,0.00514967,0,0,0,0,0.859172
DART      ,1         ,DART_1              ,Rosa Parks Plaza                                  ,51,50011000,9,167,54127,0.00312866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00312866,1.40956e-005,0,0,0,0,0,1.58825,0,0,0,0,0,0.612532,0,0,2.20079
DART      ,1         ,DART_1              ,                                                  ,51,50011000,9,168,73784,1.49913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DART      ,1         ,DART_1              ,                                                  ,51,50011000,9,169,73829,0.0448726,0,0,0,0,0,0,0,2.52487e-005,0,0,0,0,0,0,0.0448979,2.22342e-006,0,0,0,0,0,0.00358796,0,0,0,0,0,1.49554,0,0,1.49913
DART      ,1         ,DART_1              ,                                                  ,51,50011000,9,170,73848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.94765e-010,0,0,0,0,0,0.0282118,0,0,0,0,0,0,0,0,0.0282118
DART      ,1         ,DART_1              ,                                                  ,51,50011000,9,171,73831,2.34391,0,0,0,0,0,0,0,1.8508,0,0,0,0,0,0.029758,4.22447,0.226318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226318
DART      ,1         ,DART_1              ,                                                  ,51,50011000,9,172,73828,0.682645,0,0,0,0,0,0,0,0.492823,0,0,0,0,0,0,1.17547,-4.65661e-010,0,0,0,0,0,0.0577486,0,0,0,0,0,0,0,0,0.0577486
DART      ,1         ,DART_1              ,                                                  ,51,50011000,9,173,73825,1.86791,1.6042e-006,0,0,0,0,1.30659,0,0,0,0,0,25.1676,45.7656,1.2336,75.3414,0.229629,0,0,0,0,0,1.9528,0,0,0,0,0,2.74146,0.355988,0.00203534,5.28192
DART      ,1         ,DART_1              ,                                                  ,51,50011000,9,174,73845,0.786835,1.14931e-006,0,0,0,0,0.938138,0,0,0,12.1964,0,0,1.79464,0.125476,15.8415,-1.34978e-007,0,0,0,0,0,0.0682644,0,0,0,0.000934038,0,0.911271,0,0.000254124,0.980723
DART      ,1         ,DART_1              ,                                                  ,51,50011000,9,175,73805,0.213522,-1.47395e-007,0,0,0,0,18.9431,0,0,0,0,0,0.465923,0,0,19.6225,1.68866e-005,0,0,0,0,0,0.283777,0,0,0,0,0,0.737897,0.00410572,0.000268973,1.02607
DART      ,1         ,DART_1              ,                                                  ,51,50011000,9,176,54168,4.16064,-3.65362e-008,0,0,0,0,5.62882,0,0,0,0,0,0.0116218,0,0,9.80108,14.1619,0,0,0,0,0,0.334468,0,0,0,0,0,0,0,0,14.4964
DART      ,1         ,DART_1              ,                                                  ,51,50011000,9,177,54110,2.87787,0,0,0,0,0,0.346948,0,0,0,0.13104,0,0,0,0,3.35586,67.3777,0,0,0,0,0,0.3723,0,0,0,0,0,0,0,0,67.75
DART      ,1         ,DART_1              ,                                                  ,51,50011000,9,178,54100,0.938317,0,0,0,0,0,0.935376,0,0,0,0,0,0,0,0,1.87369,1.37721,0,0,0,0,0,1.4216,0,0,0,0,0,0.204926,0,0,3.00374
DART      ,1         ,DART_1              ,                                                  ,51,50011000,9,179,54055,0.809894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.809894,1.62827,0,0,0,0,0,0.512308,0,0.453181,0,0,0,0.0757002,0,0,2.66946
DART      ,1         ,DART_1              ,                                                  ,51,50011000,9,180,54000,4.74471,0,0,0,0,0,0.384273,0,0,0,0.011498,0,0,0,0,5.14048,2.82708,0,0,0,0,0,0.0430113,0,0,0,0.000245162,0,0,0,0,2.87034
DART      ,1         ,DART_1              ,                                                  ,51,50011000,9,181,53975,0.00111835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00111835,0.729025,0,0,0,0,0,0.00194038,0,0,0,0,0,0,0,0,0.730966
DART      ,1         ,DART_1              ,East Transfer Center                              ,51,50011000,9,182,53967,0.367457,8.14907e-009,0,0,0,0,0.00903003,0,0.506955,0,0.344874,0,0,0,0,1.22832,7.42807,0,0,0,0,0,1.06746,0,0.125657,0,0.00451959,0,5.37553,0,0,14.0012
DART      ,1         ,DART_1              ,                                                  ,51,50011000,9,183,53975,-7.78164e-009,-1.32641e-008,0,0,0,0,0.746455,0,0,0,0,0,0,0,0,0.746455,-3.00531e-009,0,0,0,0,0,0.0998349,0,0,0,0,0,0,0,0,0.0998349
DART      ,1         ,DART_1              ,                                                  ,51,50011000,9,184,54042,0.34824,1.6028e-008,0,0,0,0,15.7034,0,0.429557,0,0,0,0,0,0,16.4812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DART      ,1         ,DART_1              ,                                                  ,51,50011000,9,185,54054,1.33794,-2.44821e-007,0,0,0,0,14.5534,0,0.384326,0,6.64918,0,0,0,0.0071593,22.932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DART      ,1         ,DART_1              ,                                                  ,51,50011000,9,186,54023,7.42852,0,0,0,0,0,0.876913,0,0,0,0,0,0,0,0,8.30543,0.0476738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0476738
DART      ,1         ,DART_1              ,                                                  ,51,50011000,9,187,53994,0.998983,4.74975e-008,0,0,0,0,8.28235,0,0,0,0,0,0.440918,0,0,9.72225,0.047939,0,0,0,0,0,0.00707138,0,0,0,0,0,0,0,0,0.0550104
DART      ,1         ,DART_1              ,                                                  ,51,50011000,9,188,62632,2.19623,9.54242e-009,0,0,0,0,19.8274,0,0,0,0,0,6.96643,0,0,28.99,-1.14566e-006,0,0,0,0,0,0.442376,0,0,0,0,0,4.34299,0,0,4.78536
DART      ,1         ,DART_1              ,                                                  ,51,50011000,9,189,53721,2.47276,-3.68163e-009,0,0,0,3.39288,0.373752,0,0.121371,0,0,0,0,0,0,6.36077,28.9121,0,0,0,0,0.031044,0.0275445,0,0,0,0,0,0,0,0,28.9707
DART      ,1         ,DART_1              ,                                                  ,51,50011000,9,190,53709,15.7652,6.11763e-008,0,0,0,3.87619,0.0234912,0,0,0,0,0,0,0,0,19.6649,12.0245,0,0,0,0,0.884184,0,0,0,0,0,0,0,0,0,12.9087
DART      ,1         ,DART_1              ,                                                  ,51,50011000,9,191,53041,10.1821,0,0,0,0,0,0.00636806,0,0,0,0,0,0,0,0,10.1885,27.7223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.7223
DART      ,1         ,DART_1              ,                                                  ,51,50011000,9,192,52954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4927,0,0,0,0,0,0,22.5578,0,0,0,0,0,0,0,35.0505
DART      ,1         ,DART_1              ,                                                  ,51,50011000,9,193,52963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.7412,0,0,0,0,5.83145,0,0,0,0,0,0,0,0,0,31.5727
DART      ,1         ,DART_1              ,                                                  ,51,50011000,9,194,53000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.41561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.41561
DART      ,1         ,DART_1              ,                                                  ,51,50011000,9,195,53046,87.8585,0,0,0,0,0,0,0,0,0,0,0,1.76889,0,0,89.6274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DART      ,1         ,DART_1              ,                                                  ,51,50011000,9,196,53047,17.5731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5731,1.76888,0,0,0,0,0,0.053078,0,0,0,0,0,0,0,0,1.82196
DART      ,1         ,DART_1              ,Mockingbird Station                               ,51,50011000,9,197,53048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.00092e-006,0,0,0,0,2.16723,1.48245,3.59191,0,0,0,0,98.137,0,0,105.379
DART      ,11        ,DART_11             ,Cockrell Hill Transfer Location                   ,51,50111,10,198,54830,185.185,-2.08616e-007,0,0,0,119.529,0,52.1891,0,0,0,0,0,0,0,356.902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DART      ,11        ,DART_11             ,                                                  ,51,50111,10,199,54807,179.142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.142,0.185132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185132
DART      ,11        ,DART_11             ,                                                  ,51,50111,10,200,54751,259.729,-8.07971e-006,0,0,0,188.488,0,88.6987,0,0,0,0,0,0,0,536.916,2.83178,0,0,0,0,35.8551,0,3.51432,0,0,0,0,0,0,0,42.2012
DART      ,11        ,DART_11             ,                                                  ,51,50111,10,201,54653,278.087,-4.57047e-007,0,0,0,57.0436,0,0.0256249,0,0,0,0,0,0,0,335.156,24.1575,0,0,0,0,24.1532,0,0,0,0,0,0,0,0,0,48.3107
DART      ,11        ,DART_11             ,                                                  ,51,50111,10,202,54727,217.125,0,0,0,0,0,0.300421,0,0,0,0,0,0,0,0,217.425,30.4926,0,0,0,0,0,2.22069,0,0,0,0,0,0,0,0,32.7132
DART      ,11        ,DART_11             ,                                                  ,51,50111,10,203,54749,64.1857,0,0,0,0,3.98777,0,0,0,0,0,0,0,0,0,68.1734,10.6897,0,0,0,0,6.50487,0,0,0,0,0,0,0,0,0,17.1946
DART      ,11        ,DART_11             ,                                                  ,51,50111,10,204,54748,59.1166,0,0,0,0,12.9248,0,0,0,0,0,0,0,0,0,72.0413,26.3273,0,0,0,0,7.12773,0,0,0,0,0,0,0,0,0,33.455
